Log file open, 03/08/23 13:25:20
[2023.03.08-12.25.22:427][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.03.08-12.25.22:427][  0]LogTargetPlatformManager:   OGG
[2023.03.08-12.25.22:431][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.03.08-12.25.22:431][  0]LogTargetPlatformManager:   OPUS
[2023.03.08-12.25.22:551][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.03.08-12.25.22:560][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager:   VVM_1_0
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.03.08-12.25.22:570][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.03.08-12.25.22:570][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.03.08-12.25.22:575][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../EventHorizon_KLech/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.03.08-12.25.22:575][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.03.08-12.25.22:575][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../EventHorizon_KLech/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.08-12.25.22:575][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.03.08-12.25.22:602][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.03.08-12.25.22:603][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.08-12.25.22:603][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.03.08-12.25.22:620][  0]LogDerivedDataCache: Speed tests for C:/Users/haaya/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.02 seconds
[2023.03.08-12.25.22:620][  0]LogDerivedDataCache: Display: Performance to C:/Users/haaya/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.20ms. RandomReadSpeed=161.55MBs, RandomWriteSpeed=107.51MBs. Assigned SpeedClass 'Local'
[2023.03.08-12.25.22:621][  0]LogDerivedDataCache: Using Local data cache path C:/Users/haaya/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.03.08-12.25.22:621][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.03.08-12.25.22:621][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.03.08-12.25.22:622][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.03.08-12.25.22:622][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.03.08-12.25.22:628][  0]LogShaderCompilers: Guid format shader working directory is 15 characters bigger than the processId version (../../../../EventHorizon_KLech/Intermediate/Shaders/WorkingDirectory/12404/).
[2023.03.08-12.25.22:628][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/haaya/AppData/Local/Temp/UnrealShaderWorkingDir/3129E5484C8F26B9938BCABE7B68F816/'.
[2023.03.08-12.25.22:630][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.03.08-12.25.22:630][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.03.08-12.25.23:226][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.03.08-12.25.23:817][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../EventHorizon_KLech/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.08-12.25.23:817][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: ---
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: ---
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.08-12.25.24:029][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.08-12.25.24:221][  0]LogSlate: Using FreeType 2.10.0
[2023.03.08-12.25.24:223][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.08-12.25.24:275][  0]LogAssetRegistry: FAssetRegistry took 0.0132 seconds to start up
[2023.03.08-12.25.24:283][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.08-12.25.24:621][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.08-12.25.24:996][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D32800][00000795FA79D800 52] GlobalDefaults, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34E00][00000795FB740000 52] Windows, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34A00][00000795F1B97800 52] WindowsEditor, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33E00][00000795FA3A2800 52] WindowsServer, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34600][0000079603F70000 52] WindowsClient, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33A00][0000079603F75000 52] IOS, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34200][0000079603F77800 52] iPadAir2, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35A00][0000079603F7C800 52] IPadPro, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35C00][0000079603F7A000 52] iPadAir3, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35400][00000795FDE8C800 52] iPadAir4, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34000][0000079603FD0000 52] iPadAir5, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35000][0000079603FD5000 52] iPadMini4, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35E00][0000079603FD7800 52] iPadMini5, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34800][0000079603FDA000 52] iPadMini6, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37800][0000079605120000 52] iPhone6S, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37A00][0000079605122800 52] iPhone7, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37C00][0000079605125000 52] iPodTouch7, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36200][000007960512A000 52] iPhone6SPlus, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36800][000007960512C800 52] iPhone7Plus, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34400][0000079603F72800 52] iPhoneSE, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35800][0000079603FDC800 52] iPhone8, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D34C00][0000079605127800 52] iPhone8Plus, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36C00][0000079605110000 52] iPhoneX, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37400][0000079605115000 52] iPhoneXS, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33C00][0000079605117800 52] iPhoneXSMax, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37000][000007960511A000 52] iPhoneXR, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36600][000007960511C800 52] iPhone11, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36400][0000079603FD2800 52] iPhone11Pro, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33200][0000079603FE0000 52] iPhone11ProMax, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D32C00][0000079603FE5000 52] iPhoneSE2, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37200][0000079603FE7800 52] iPhone12Mini, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33000][0000079603FEA000 52] iPhone12, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D32A00][0000079603FEC800 52] iPhone12Pro, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D31600][0000079605112800 52] iPhone12ProMax, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37E00][0000079603FF0000 52] iPhone13Mini, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38000][0000079603FF5000 52] iPhone13, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33600][0000079603FF7800 52] iPhone13Pro, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35600][0000079603FFA000 52] iPhone13ProMax, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36000][0000079603FFC800 52] iPhoneSE3, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38800][0000079603FE2800 52] iPhone14, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36E00][0000079605130000 52] iPhone14Plus, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38A00][0000079605135000 52] iPhone14Pro, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38E00][0000079605137800 52] iPhone14ProMax, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D39000][000007960513A000 52] iPadPro105, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38200][000007960513C800 52] iPadPro129, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38400][0000079603FF2800 52] iPadPro97, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D36A00][0000079605140000 52] iPadPro2_129, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D39800][0000079605145000 52] iPad5, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D37600][0000079605147800 52] iPad6, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D39A00][000007960514A000 52] iPad7, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D39E00][000007960514C800 52] iPad8, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3A000][0000079605132800 52] iPad9, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D39200][0000079605160000 52] iPad10, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D39400][0000079605165000 52] iPadPro11, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D35200][0000079605167800 52] iPadPro2_11, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3A800][000007960516A000 52] iPadPro3_11, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D33400][000007960516C800 52] iPadPro4_11, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3AA00][0000079605142800 52] iPadPro3_129, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3AE00][0000079605170000 52] iPadPro4_129, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3B000][0000079605175000 52] iPadPro5_129, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3A200][0000079605177800 52] iPadPro6_129, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3A400][000007960517A000 52] AppleTV, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38600][000007960517C800 52] AppleTV4K, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3B800][0000079605162800 52] AppleTV2_4K, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D38C00][0000079605180000 52] TVOS, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3CE00][0000079605187800 52] Mac, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3CA00][0000079605185000 52] MacEditor, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3B400][000007960518A000 52] MacClient, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3C600][000007960518C800 52] MacServer, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3D400][00000796051A0000 52] Linux, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3D600][00000796051A2800 52] LinuxEditor, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3C200][00000796051A7800 52] LinuxArm64Editor, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3B600][00000796051AA000 52] LinuxArm64, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3DE00][00000796051AC800 52] LinuxClient, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3C800][0000079605172800 52] LinuxArm64Client, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3D000][00000796051A5000 52] LinuxServer, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3CC00][0000079605190000 52] LinuxArm64Server, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3AC00][0000079605195000 52] Android, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3B200][0000079605197800 52] Android_Preview_OpenGL, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3A600][000007960519A000 52] Android_Preview_Vulkan, 
[2023.03.08-12.25.24:996][  0]LogDeviceProfileManager: 	[0000079603D3BC00][000007960519C800 52] Android_Low, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3D200][0000079605182800 52] Android_Mid, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D39C00][00000796051C0000 52] Android_High, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3E000][00000796051C5000 52] Android_Default, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3C000][00000796051C7800 52] Android_Adreno4xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3BA00][00000796051CA000 52] Android_Adreno5xx_Low, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3D800][00000796051CC800 52] Android_Adreno5xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3E800][0000079605192800 52] Android_Adreno6xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3DA00][00000796051D0000 52] Android_Adreno6xx_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3EA00][00000796051D5000 52] Android_Adreno7xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3EE00][00000796051D7800 52] Android_Adreno7xx_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3F000][00000796051DA000 52] Android_Mali_T6xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3E200][00000796051DC800 52] Android_Mali_T7xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3E400][00000796051C2800 52] Android_Mali_T8xx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3C400][00000796051E0000 52] Android_Mali_G71, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3F800][00000796051E5000 52] Android_Mali_G72, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3DC00][00000796051E7800 52] Android_Mali_G72_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3FA00][00000796051EA000 52] Android_Mali_G76, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079603D3FE00][00000796051EC800 52] Android_Mali_G76_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[00000795FC6BC600][00000796051D2800 52] Android_Mali_G77, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200000][00000796051F0000 52] Android_Mali_G77_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605201200][00000796051F5000 52] Android_Mali_G78, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605201000][00000796051F7800 52] Android_Mali_G78_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605201A00][00000796051FA000 52] Android_Mali_G710, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200800][00000796051FC800 52] Android_Mali_G710_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605201400][00000796051E2800 52] Android_Xclipse_920, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200A00][0000079605210000 52] Android_Xclipse_920_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200E00][0000079605215000 52] Android_Vulkan_SM5, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605202000][0000079605217800 52] Android_PowerVR_G6xxx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200200][000007960521A000 52] Android_PowerVR_GT7xxx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200400][000007960521C800 52] Android_PowerVR_GE8xxx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605200C00][00000796051F2800 52] Android_PowerVR_GM9xxx, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605202600][0000079605220000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605202800][0000079605225000 52] Android_TegraK1, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605203000][0000079605227800 52] Android_Unknown_Vulkan, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605202200][000007960522A000 52] Oculus_Quest, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605202E00][000007960522C800 52] Oculus_Quest2, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: 	[0000079605201C00][0000079605212800 52] HoloLens, 
[2023.03.08-12.25.24:997][  0]LogDeviceProfileManager: Active device profile: [0000079603D34A00][00000795F1B97800 52] WindowsEditor
[2023.03.08-12.25.24:997][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.03.08-12.25.24:997][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../EventHorizon_KLech/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.03.08-12.25.24:997][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.08-12.25.24:997][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../EventHorizon_KLech/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.03.08-12.25.24:997][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.08-12.25.25:002][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.03.08-12.25.25:008][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="E:/Unreal Projects/EventHorizon_KLech/EventHorizon_KLech.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Unreal Projects/EventHorizon_KLech/Intermediate/TurnkeyReport_1.log" -log="E:/Unreal Projects/EventHorizon_KLech/Intermediate/TurnkeyLog_1.log" -project="E:/Unreal Projects/EventHorizon_KLech/EventHorizon_KLech.uproject"  -Device=Win64@LECH-DESKTOP'
[2023.03.08-12.25.25:008][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Unreal Projects/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/Unreal Projects/EventHorizon_KLech/EventHorizon_KLech.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Unreal Projects/EventHorizon_KLech/Intermediate/TurnkeyReport_1.log" -log="E:/Unreal Projects/EventHorizon_KLech/Intermediate/TurnkeyLog_1.log" -project="E:/Unreal Projects/EventHorizon_KLech/EventHorizon_KLech.uproject"  -Device=Win64@LECH-DESKTOP" -nocompile -nocompileuat ]
[2023.03.08-12.25.25:065][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
