Log file open, 03/08/23 02:07:14
[2023.03.08-01.07.18:148][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.03.08-01.07.18:148][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.03.08-01.07.18:148][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.03.08-01.07.18:148][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.03.08-01.07.18:148][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.03.08-01.07.18:230][  0]LogNetVersion: EventHorizon_KLech 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 262777076)
[2023.03.08-01.07.18:543][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.03.08-01.07.18:544][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.03.08-01.07.18:544][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.03.08-01.07.18:567][  0]LogSlate: Border
[2023.03.08-01.07.18:567][  0]LogSlate: BreadcrumbButton
[2023.03.08-01.07.18:567][  0]LogSlate: Brushes.Title
[2023.03.08-01.07.18:567][  0]LogSlate: Default
[2023.03.08-01.07.18:567][  0]LogSlate: Icons.Save
[2023.03.08-01.07.18:567][  0]LogSlate: Icons.Toolbar.Settings
[2023.03.08-01.07.18:567][  0]LogSlate: ListView
[2023.03.08-01.07.18:567][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.03.08-01.07.18:567][  0]LogSlate: SoftwareCursor_Grab
[2023.03.08-01.07.18:567][  0]LogSlate: TableView.DarkRow
[2023.03.08-01.07.18:567][  0]LogSlate: TableView.Row
[2023.03.08-01.07.18:567][  0]LogSlate: TreeView
[2023.03.08-01.07.18:820][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.03.08-01.07.18:881][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.03.08-01.07.18:907][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.03.08-01.07.18:974][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: B62B9AFA45D82F3E506FD19F4A4F02C2 | Instance: CA8D405847170660786B739FA8733F2F (LECH-DESKTOP-14888).
[2023.03.08-01.07.19:283][  0]LogPython: Using Python 3.9.7
[2023.03.08-01.07.20:170][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.03.08-01.07.20:175][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.03.08-01.07.20:177][  0]LogUdpMessaging: Display: Added local interface '192.168.0.41' to multicast group '230.0.0.1:6666'
[2023.03.08-01.07.20:268][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.03.08-01.07.20:280][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.03.08-01.07.20:280][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.03.08-01.07.20:655][  0]SourceControl: Source control is disabled
[2023.03.08-01.07.20:665][  0]SourceControl: Source control is disabled
[2023.03.08-01.07.20:671][  0]SourceControl: Source control is disabled
[2023.03.08-01.07.20:674][  0]LogUProjectInfo: Found projects:
[2023.03.08-01.07.20:804][  0]LogOpenImageDenoise: OIDN starting up
[2023.03.08-01.07.20:860][  0]LogCollectionManager: Loaded 0 collections in 0.001092 seconds
[2023.03.08-01.07.20:861][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/EventHorizon_KLech/Saved/Collections/' took 0.00s
[2023.03.08-01.07.20:863][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/EventHorizon_KLech/Content/Developers/haaya/Collections/' took 0.00s
[2023.03.08-01.07.20:865][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/EventHorizon_KLech/Content/Collections/' took 0.00s
[2023.03.08-01.07.21:246][  0]LogEngine: Initializing Engine...
[2023.03.08-01.07.21:256][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.03.08-01.07.21:257][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.03.08-01.07.21:259][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.03.08-01.07.21:264][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.03.08-01.07.21:268][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.03.08-01.07.21:273][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.03.08-01.07.21:276][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.03.08-01.07.21:282][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.03.08-01.07.21:370][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.03.08-01.07.21:388][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.08-01.07.21:408][  0]LogAIModule: Creating AISystem for world Untitled
[2023.03.08-01.07.21:409][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.03.08-01.07.21:409][  0]LogInit: Texture streaming: Enabled
[2023.03.08-01.07.21:431][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.03.08-01.07.21:447][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.03.08-01.07.21:464][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.03.08-01.07.21:465][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.03.08-01.07.21:468][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.03.08-01.07.21:471][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.03.08-01.07.21:471][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.03.08-01.07.21:471][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.03.08-01.07.21:471][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.03.08-01.07.21:472][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.03.08-01.07.21:472][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.08-01.07.21:472][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.03.08-01.07.21:472][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.08-01.07.21:472][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.08-01.07.21:472][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.08-01.07.21:472][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.08-01.07.21:480][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.08-01.07.21:510][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.03.08-01.07.21:511][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.08-01.07.21:513][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.08-01.07.21:513][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.08-01.07.21:515][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.03.08-01.07.21:515][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.03.08-01.07.21:516][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.03.08-01.07.21:516][  0]LogInit: FAudioDevice initialized.
[2023.03.08-01.07.21:516][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.03.08-01.07.21:516][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.03.08-01.07.21:531][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.03.08-01.07.21:538][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.03.08-01.07.21:538][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.03.08-01.07.21:539][  0]LogLiveCoding: Display: First instance in process group "UE_EventHorizon_KLech_0x503776c6", spawning console
[2023.03.08-01.07.21:547][  0]LogLiveCoding: Display: Waiting for server
[2023.03.08-01.07.21:982][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.03.08-01.07.22:014][  0]LogInit: Transaction tracking system initialized
[2023.03.08-01.07.22:044][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../EventHorizon_KLech/Saved/SourceControl/UncontrolledChangelists.json
[2023.03.08-01.07.22:044][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.03.08-01.07.22:046][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002683 seconds (Found 115 uncontrolled assets)
[2023.03.08-01.07.22:082][  0]BlueprintLog: New page: Editor Load
[2023.03.08-01.07.22:236][  0]LocalizationService: Localization service is disabled
[2023.03.08-01.07.22:269][  0]TimingProfiler: Initialize
[2023.03.08-01.07.22:269][  0]TimingProfiler: OnSessionChanged
[2023.03.08-01.07.22:269][  0]LoadingProfiler: Initialize
[2023.03.08-01.07.22:269][  0]LoadingProfiler: OnSessionChanged
[2023.03.08-01.07.22:269][  0]NetworkingProfiler: Initialize
[2023.03.08-01.07.22:269][  0]NetworkingProfiler: OnSessionChanged
[2023.03.08-01.07.22:269][  0]MemoryProfiler: Initialize
[2023.03.08-01.07.22:269][  0]MemoryProfiler: OnSessionChanged
[2023.03.08-01.07.22:532][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/EventHorizon_KLech/Content/' took 0.01s
[2023.03.08-01.07.22:604][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.03.08-01.07.22:741][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.03.08-01.07.22:845][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.03.08-01.07.22:847][  0]SourceControl: Source control is disabled
[2023.03.08-01.07.22:847][  0]LogUnrealEdMisc: Loading editor; pre map load, took 8.779
[2023.03.08-01.07.22:847][  0]Cmd: MAP LOAD FILE="../../../../EventHorizon_KLech/Content/FirstPerson/Maps/FirstPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.08-01.07.22:847][  0]LightingResults: New page: Lighting Build
[2023.03.08-01.07.22:852][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.03.08-01.07.22:852][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-01.07.22:852][  0]MapCheck: New page: Map Check
[2023.03.08-01.07.22:852][  0]LightingResults: New page: Lighting Build
[2023.03.08-01.07.22:858][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.08-01.07.22:861][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2023.03.08-01.07.23:072][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'FirstPersonMap'.
[2023.03.08-01.07.23:072][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.08-01.07.23:073][  0]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.03.08-01.07.23:074][  0]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.08-01.07.23:074][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.08-01.07.23:074][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.08-01.07.23:410][  0]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.03.08-01.07.23:410][  0]LogWorldPartition: Display: WorldPartition initialize took 336 ms
[2023.03.08-01.07.23:417][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.08-01.07.23:490][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.03.08-01.07.23:491][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.08-01.07.23:491][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.318ms to complete.
[2023.03.08-01.07.23:491][  0]LogFileHelpers: Loading map 'FirstPersonMap' took 0.644
[2023.03.08-01.07.23:504][  0]LogUnrealEdMisc: Total Editor Startup Time, took 9.436
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: ================================================
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: Total job queries 10, among them cache hits 0 (0.00%)
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: Tracking 10 distinct input hashes that result in 10 distinct outputs (100.00%)
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: RAM used: 0.06 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.03.08-01.07.23:504][  0]LogShaderCompilers: Display: ================================================
[2023.03.08-01.07.23:616][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-01.07.23:622][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-01.07.23:629][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-01.07.23:635][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-01.07.23:690][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.03.08-01.07.23:691][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.03.08-01.07.23:691][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.03.08-01.07.23:692][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.03.08-01.07.23:692][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.03.08-01.07.23:693][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.03.08-01.07.23:693][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.03.08-01.07.23:694][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.03.08-01.07.23:694][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.03.08-01.07.23:694][  0]LogPakFile: Display: Mounted Pak file 'E:/Unreal Projects/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.03.08-01.07.23:811][  0]LogSlate: Took 0.000258 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.03.08-01.07.23:812][  0]LogSlate: Took 0.000159 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.03.08-01.07.23:815][  0]LogSlate: Took 0.000102 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.03.08-01.07.23:840][  0]LogViewport: Scene viewport resized to 1130x902, mode Windowed.
[2023.03.08-01.07.24:993][  0]LogStall: Startup...
[2023.03.08-01.07.24:995][  0]LogStall: Startup complete.
[2023.03.08-01.07.25:006][  0]LogLoad: (Engine Initialization) Total time: 10.94 seconds
[2023.03.08-01.07.25:006][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.03.08-01.07.25:028][  0]LogAssetRegistry: Asset discovery search completed in 7.6469 seconds
[2023.03.08-01.07.25:034][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2023.03.08-01.07.25:038][  0]LogTurnkeySupport: Turnkey Device: Win64@LECH-DESKTOP: (Name=LECH-DESKTOP, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.03.08-01.07.25:039][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.03.08-01.07.32:069][457]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.03.08-01.07.32:711][492]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.03.08-01.07.32:713][492]LogWorldPartition: Display: GenerateStreaming started...
[2023.03.08-01.07.32:713][492]LogWorldPartition: Display: GetPartitionedActors started...
[2023.03.08-01.07.32:713][492]LogWorldPartition: Display: GetPartitionedActors took 15 us
[2023.03.08-01.07.32:713][492]LogWorldPartition: Display: GenerateStreaming took 323 us
[2023.03.08-01.07.32:714][492]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.08-01.07.32:714][492]PIE: New page: PIE session: FirstPersonMap (8 Mar 2023, 03:07:32)
[2023.03.08-01.07.32:717][492]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.03.08-01.07.32:717][492]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.03.08-01.07.32:717][492]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-01.07.32:724][492]LogPlayLevel: PIE: StaticDuplicateObject took: (0.006386s)
[2023.03.08-01.07.32:724][492]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.006424s)
[2023.03.08-01.07.32:724][492]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.08-01.07.32:724][492]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.03.08-01.07.32:725][492]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.08-01.07.32:725][492]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.08-01.07.32:725][492]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.08-01.07.32:726][492]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.03.08-01.07.32:726][492]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 338 ms)
[2023.03.08-01.07.32:726][492]LogPlayLevel: PIE: World Init took: (0.002546s)
[2023.03.08-01.07.32:734][492]LogUObjectHash: Compacting FUObjectHashTables data took   0.78ms
[2023.03.08-01.07.32:734][492]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.08-01.07.32:734][492]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.03.08-01.07.32:734][492]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.08-01.07.32:735][492]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.08-01.07.32:735][492]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.08-01.07.32:735][492]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.08-01.07.32:737][492]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.08-01.07.32:755][492]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.03.08-01.07.32:755][492]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.08-01.07.32:755][492]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.08-01.07.32:755][492]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.08-01.07.32:756][492]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.03.08-01.07.32:756][492]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.03.08-01.07.32:758][492]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.03.08-01.07.32:758][492]LogInit: FAudioDevice initialized.
[2023.03.08-01.07.32:758][492]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.03.08-01.07.32:758][492]LogAudio: Display: Audio Device (ID: 2) registered with world 'FirstPersonMap'.
[2023.03.08-01.07.32:761][492]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.03.08-01.07.32:764][492]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2023.03.08-02.07.32
[2023.03.08-01.07.32:764][492]LogWorld: Bringing up level for play took: 0.003079
[2023.03.08-01.07.32:766][492]LogOnline: OSS: Created online subsystem instance for: :Context_3
[2023.03.08-01.07.32:781][492]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=1067.848 Y=1086.908 Z=98.338
[2023.03.08-01.07.32:782][492]PIE: Server logged in
[2023.03.08-01.07.32:783][492]PIE: Play in editor total start time 0.071 seconds.
[2023.03.08-01.07.37:005][818]LogBlueprintUserMessages: [BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882] BP_ColorSwitch
[2023.03.08-01.07.37:005][818]LogBlueprintUserMessages: [BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882] M_Blue
[2023.03.08-01.07.38:719][957]LogBlueprintUserMessages: [BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882] BP_ColorSwitch2
[2023.03.08-01.07.38:719][957]LogBlueprintUserMessages: [BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882] M_Blue
[2023.03.08-01.07.40:127][ 73]LogBlueprintUserMessages: [BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882] BP_ColorSwitch3
[2023.03.08-01.07.40:127][ 73]LogBlueprintUserMessages: [BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882] M_Red
[2023.03.08-01.07.41:181][156]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-01.07.41:181][156]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-01.07.41:181][156]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.03.08-01.07.41:181][156]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-01.07.41:181][156]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.03.08-01.07.41:184][156]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.08-01.07.41:186][156]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-01.07.41:194][156]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.08-01.07.41:194][156]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.03.08-01.07.41:195][156]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.03.08-01.07.41:199][156]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-01.07.41:201][156]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.03.08-01.07.41:268][157]LogPlayLevel: Display: Destroying online subsystem :Context_3
[2023.03.08-01.07.46:039][514]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/BP_ColorSwitch.BP_ColorSwitch) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.03.08-01.07.46:039][514]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_ColorSwitch.BP_ColorSwitch
[2023.03.08-01.07.46:039][514]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
