Log file open, 03/08/23 00:34:57
[2023.03.07-23.34.58:377][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.03.07-23.34.58:377][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.03.07-23.34.58:377][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.03.07-23.34.58:378][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.03.07-23.34.58:378][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.03.07-23.34.58:378][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.03.07-23.34.58:384][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.03.07-23.34.58:405][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.03.07-23.34.58:405][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.03.07-23.34.58:409][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.03.07-23.34.58:409][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.03.07-23.34.58:413][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.03.07-23.34.58:413][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.03.07-23.34.58:413][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.03.07-23.34.58:413][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.03.07-23.34.58:415][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.03.07-23.34.58:415][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.03.07-23.34.58:415][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.03.07-23.34.58:418][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.03.07-23.34.58:418][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.03.07-23.34.58:424][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.03.07-23.34.58:424][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.03.07-23.34.58:424][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.03.07-23.34.58:424][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.03.07-23.34.58:424][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.03.07-23.34.58:424][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.03.07-23.34.58:427][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.03.07-23.34.58:427][  0]LogTargetPlatformManager:   ADPCM
[2023.03.07-23.34.58:427][  0]LogTargetPlatformManager:   PCM
[2023.03.07-23.34.58:429][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.03.07-23.34.58:429][  0]LogTargetPlatformManager:   BINKA
[2023.03.07-23.34.58:433][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.03.07-23.34.58:433][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.03.07-23.34.58:433][  0]LogTargetPlatformManager:   OGG
[2023.03.07-23.34.58:436][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.03.07-23.34.58:436][  0]LogTargetPlatformManager:   OPUS
[2023.03.07-23.34.58:473][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.03.07-23.34.58:479][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager:   VVM_1_0
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.03.07-23.34.58:485][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.03.07-23.34.58:485][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.03.07-23.34.58:487][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../EventHorizon_KLech/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.03.07-23.34.58:487][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.03.07-23.34.58:487][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../EventHorizon_KLech/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.07-23.34.58:487][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.03.07-23.34.58:511][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.03.07-23.34.58:511][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.07-23.34.58:511][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.03.07-23.34.58:524][  0]LogDerivedDataCache: Speed tests for C:/Users/haaya/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.03.07-23.34.58:524][  0]LogDerivedDataCache: Display: Performance to C:/Users/haaya/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=1015.83MBs, RandomWriteSpeed=82.77MBs. Assigned SpeedClass 'Local'
[2023.03.07-23.34.58:526][  0]LogDerivedDataCache: Using Local data cache path C:/Users/haaya/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.03.07-23.34.58:526][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.03.07-23.34.58:526][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.03.07-23.34.58:526][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.03.07-23.34.58:526][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.03.07-23.34.58:527][  0]LogShaderCompilers: Guid format shader working directory is 15 characters bigger than the processId version (../../../../EventHorizon_KLech/Intermediate/Shaders/WorkingDirectory/10164/).
[2023.03.07-23.34.58:527][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/haaya/AppData/Local/Temp/UnrealShaderWorkingDir/1F7CA41143295BF0116ED285D7D813B1/'.
[2023.03.07-23.34.58:527][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.03.07-23.34.58:527][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.03.07-23.34.59:298][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.03.07-23.34.59:703][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../EventHorizon_KLech/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.07-23.34.59:704][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../EventHorizon_KLech/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.07-23.34.59:704][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../EventHorizon_KLech/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: ---
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: ---
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.07-23.34.59:909][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.07-23.35.00:077][  0]LogSlate: Using FreeType 2.10.0
[2023.03.07-23.35.00:077][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.07-23.35.00:118][  0]LogAssetRegistry: FAssetRegistry took 0.0128 seconds to start up
[2023.03.07-23.35.00:126][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.07-23.35.00:448][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.07-23.35.00:996][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2000][000006C402E6D800 52] GlobalDefaults, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3A00][000006C40925C800 52] Windows, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3C00][000006C409250000 52] WindowsEditor, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3400][000006C40925A000 52] WindowsServer, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB1C00][000006C402D22800 52] WindowsClient, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3000][000006C409257800 52] IOS, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3E00][000006C40E810000 52] iPadAir2, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4400][000006C40E817800 52] IPadPro, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4600][000006C40E815000 52] iPadAir3, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB0000][000006C40E81A000 52] iPadAir4, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB1E00][000006C40E81C800 52] iPadAir5, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4E00][000006C3FAB92800 52] iPadMini4, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB0C00][000006C40E860000 52] iPadMini5, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4000][000006C40E865000 52] iPadMini6, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6200][000006C40E86C800 52] iPhone6S, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6400][000006C40E86A000 52] iPhone7, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6600][000006C40E867800 52] iPodTouch7, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2800][000006C40E812800 52] iPhone6SPlus, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5200][000006C40E870000 52] iPhone7Plus, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3600][000006C40E875000 52] iPhoneSE, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2C00][000006C40E877800 52] iPhone8, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2600][000006C40E87A000 52] iPhone8Plus, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5800][000006C40E87C800 52] iPhoneX, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4800][000006C40E862800 52] iPhoneXS, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6E00][000006C40E880000 52] iPhoneXSMax, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4C00][000006C40E885000 52] iPhoneXR, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3200][000006C40E887800 52] iPhone11, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6A00][000006C40E88A000 52] iPhone11Pro, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB1000][000006C40E88C800 52] iPhone11ProMax, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5600][000006C40E872800 52] iPhoneSE2, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB3800][000006C40E890000 52] iPhone12Mini, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5E00][000006C40E895000 52] iPhone12, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4200][000006C40E897800 52] iPhone12Pro, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5C00][000006C40E89A000 52] iPhone12ProMax, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2A00][000006C40E89C800 52] iPhone13Mini, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5A00][000006C40E882800 52] iPhone13, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6000][000006C40E8A0000 52] iPhone13Pro, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7000][000006C40E8A5000 52] iPhone13ProMax, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2E00][000006C40E8A7800 52] iPhoneSE3, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5400][000006C40E8AA000 52] iPhone14, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB2400][000006C40E8AC800 52] iPhone14Plus, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7800][000006C40E892800 52] iPhone14Pro, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6C00][000006C40E8B0000 52] iPhone14ProMax, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7A00][000006C40E8B5000 52] iPadPro105, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7E00][000006C40E8B7800 52] iPadPro129, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB8000][000006C40E8BA000 52] iPadPro97, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7200][000006C40E8BC800 52] iPadPro2_129, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7400][000006C40E8A2800 52] iPad5, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB6800][000006C40E8C0000 52] iPad6, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB8800][000006C40E8C5000 52] iPad7, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB1A00][000006C40E8C7800 52] iPad8, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB8A00][000006C40E8CA000 52] iPad9, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB8E00][000006C40E8CC800 52] iPad10, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9000][000006C40E8B2800 52] iPadPro11, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB8200][000006C40E8D0000 52] iPadPro2_11, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB8400][000006C40E8D5000 52] iPadPro3_11, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB4A00][000006C40E8D7800 52] iPadPro4_11, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9800][000006C40E8DA000 52] iPadPro3_129, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB5000][000006C40E8DC800 52] iPadPro4_129, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9A00][000006C40E8C2800 52] iPadPro5_129, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9E00][000006C40E8E0000 52] iPadPro6_129, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBA000][000006C40E8E5000 52] AppleTV, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9200][000006C40E8E7800 52] AppleTV4K, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9400][000006C40E8EA000 52] AppleTV2_4K, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB7600][000006C40E8EC800 52] TVOS, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBBA00][000006C40E900000 52] Mac, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBBC00][000006C40E902800 52] MacEditor, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBB400][000006C40E907800 52] MacClient, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDB9600][000006C40E90A000 52] MacServer, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBC000][000006C40E8D2800 52] Linux, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBC200][000006C40E8E2800 52] LinuxEditor, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBAC00][000006C40E90C800 52] LinuxArm64Editor, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBB200][000006C40E8F0000 52] LinuxArm64, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBAA00][000006C40E8F5000 52] LinuxClient, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBBE00][000006C40E8F7800 52] LinuxArm64Client, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBA400][000006C40E8FA000 52] LinuxServer, 
[2023.03.07-23.35.00:996][  0]LogDeviceProfileManager: 	[000006C40DDBB600][000006C40E8FC800 52] LinuxArm64Server, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBCE00][000006C40E905000 52] Android, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBB800][000006C40E910000 52] Android_Preview_OpenGL, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDB8600][000006C40E915000 52] Android_Preview_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBA200][000006C40E917800 52] Android_Low, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBC600][000006C40E91A000 52] Android_Mid, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBA800][000006C40E91C800 52] Android_High, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBCA00][000006C40E8F2800 52] Android_Default, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBC800][000006C40E920000 52] Android_Adreno4xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBD000][000006C40E925000 52] Android_Adreno5xx_Low, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDB9C00][000006C40E927800 52] Android_Adreno5xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBCC00][000006C40E92A000 52] Android_Adreno6xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBAE00][000006C40E92C800 52] Android_Adreno6xx_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBD800][000006C40E912800 52] Android_Adreno7xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBB000][000006C40E930000 52] Android_Adreno7xx_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBDA00][000006C40E935000 52] Android_Mali_T6xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBDE00][000006C40E937800 52] Android_Mali_T7xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBE000][000006C40E93A000 52] Android_Mali_T8xx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBD200][000006C40E93C800 52] Android_Mali_G71, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBD400][000006C40E922800 52] Android_Mali_G72, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDB7C00][000006C40E940000 52] Android_Mali_G72_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBE800][000006C40E945000 52] Android_Mali_G76, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBA600][000006C40E947800 52] Android_Mali_G76_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBEA00][000006C40E94A000 52] Android_Mali_G77, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBEE00][000006C40E94C800 52] Android_Mali_G77_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBF000][000006C40E932800 52] Android_Mali_G78, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBE200][000006C40E950000 52] Android_Mali_G78_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBE400][000006C40E955000 52] Android_Mali_G710, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDB8C00][000006C40E957800 52] Android_Mali_G710_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBF800][000006C40E95A000 52] Android_Xclipse_920, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBC400][000006C40E95C800 52] Android_Xclipse_920_Vulkan, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBFA00][000006C40E942800 52] Android_Vulkan_SM5, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40DDBFE00][000006C40E960000 52] Android_PowerVR_G6xxx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C404EEC400][000006C40E965000 52] Android_PowerVR_GT7xxx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40E970000][000006C40E967800 52] Android_PowerVR_GE8xxx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40E971400][000006C40E96A000 52] Android_PowerVR_GM9xxx, 
[2023.03.07-23.35.00:997][  0]LogDeviceProfileManager: 	[000006C40E970C00][000006C40E96C800 52] Android_PowerVR_GM9xxx_Vulkan, 
